10_TECH_FLETCHER_EXTERNAL,12_10_13_07_15.csv,18,230400,64,12933,12916,12923,12902,12891,12879,12887,12910,12972,12912,12901,12885,12958,12889,12865,12916,12915,12896,12852,12901,12914,12920,12837,12880,12868,12854,12880,12922,12845,12855,12894,12874,12866,12896,12894,12887,12895,12908,12986,12880,12870,12903,12873,12863,12874,12888,12865,12884,12881,12906,
11_TECH_FLETCHER_INTERMEDIATE,12_10_13_08_03.csv,18,230400,64,33861,33877,33907,34151,33892,33904,33863,33916,33879,33900,33911,33899,33846,33885,33949,33861,33937,33884,33867,33878,33965,33907,33856,33909,33833,33896,33820,33889,33849,33879,33877,33868,33875,33805,33904,33843,33879,33900,34181,33900,33855,33904,33961,33883,33903,33904,33927,33899,33900,33912,
12_TECH_FLETCHER_INTERNAL,12_10_13_15_24.csv,18,230400,64,796851,796828,796886,796848,796827,796869,796859,796877,796883,796868,796859,796822,797578,797102,796895,796824,796911,796846,796790,796896,796854,797388,797479,796788,796847,796852,796847,796878,796824,796833,796831,796902,796841,796820,796911,796850,798028,796983,796835,797240,796887,796853,796929,796827,796897,796897,796796,796828,796857,796913,
13_TECH_CRC_EXTERNAL,12_10_13_16_01.csv,18,230400,64,12876,12839,12821,12870,12873,12831,12861,12853,12793,12924,12878,12813,12852,12904,12875,12843,12828,12872,12843,12839,12912,12837,12922,12851,12821,12787,12834,12858,12865,12884,12896,12857,12904,12833,12924,12864,12850,12836,12799,12870,12829,12829,12879,12920,12893,12868,12907,12869,12749,12877,
14_TECH_CRC_INTERMEDIATE,12_10_13_16_51.csv,18,230400,64,39680,39635,39656,39663,39661,39673,39631,39640,39667,39621,39696,39663,39675,39651,39676,39678,39685,39630,39670,39636,39620,39683,39667,39630,39635,39667,39656,39692,39649,39656,39660,39706,39712,39637,39639,39632,39660,39675,39687,39634,39636,39637,39709,39673,39692,39667,39647,39654,39673,39635,
15_TECH_CRC_INTERNAL,12_10_13_24_11.csv,18,230400,64,774162,774142,774176,774244,774233,774186,774168,774293,774205,774119,774151,774191,774228,774123,774235,774158,774168,774207,774160,774095,774170,774225,774213,774190,774159,774213,774804,774168,774179,774200,774170,774164,774175,774160,774301,774350,774246,774444,774198,774192,774186,774212,774147,774182,774242,774218,774163,774236,774192,774242,
16_TECH_XOR_FLET,12_10_13_24_58.csv,18,230400,64,36719,36815,36776,36772,36742,36777,36751,36775,36757,36764,36721,36709,36798,36744,36702,36698,36725,36710,36703,36744,36731,36748,36738,36809,36761,36705,36751,36777,36781,36736,36745,36735,36738,36750,36701,36747,36995,36697,36726,36734,36727,36706,36778,36998,36736,36742,36770,36730,36755,36757,
17_TECH_XOR_CRC,12_10_13_25_50.csv,18,230400,64,42789,42810,42813,42836,42791,42842,42796,42898,42840,42813,42835,42834,42779,42817,42878,42845,42833,42867,42831,42815,42839,42855,42824,42791,42836,42864,42792,42773,42839,42836,42825,43084,42826,42837,42861,42858,42834,42817,42846,43092,42838,42811,42843,42800,42827,42814,42815,42837,42832,42805,
18_TECH_ONES_FLET,12_10_13_26_49.csv,18,230400,64,59399,59384,59407,59402,59352,59426,59448,59330,59369,59337,59405,59426,59430,59375,59457,59413,59406,59350,59366,59362,59435,59367,59407,59396,59370,59370,59336,59384,59422,59435,59370,59403,59429,59391,59419,59374,59420,59390,59424,59417,59391,59413,59422,59403,59355,59422,59450,59431,59399,59362,
19_TECH_ONES_CRC,12_10_13_27_53.csv,18,230400,64,66757,66767,66779,66755,66748,66743,66807,66826,66772,66747,66779,66827,66769,66795,66793,66778,66746,66777,66803,66731,66757,66762,66788,66770,66735,66809,66792,66777,66775,66811,66721,66751,66758,66745,66762,66773,66844,66783,66798,66800,66787,66800,66735,66745,66779,66824,66748,66787,66804,66792,
20_TECH_TWOS_FLET,12_10_13_28_50.csv,18,230400,64,55536,55471,55529,55459,55449,55468,55457,55532,55520,55470,55431,55444,55481,55480,55559,55490,55498,55599,55580,55501,55503,55600,55513,55537,55440,55636,55544,55566,55476,55533,55453,55491,55462,55457,55520,55522,55463,55468,55431,55423,55480,55490,55556,55432,55483,55495,55454,55574,55496,55559,
21_TECH_TWOS_CRC,12_10_13_29_52.csv,18,230400,64,63684,63702,63692,63750,63762,63678,63760,63748,63680,63725,63759,63701,63726,63659,63734,63763,63727,63708,63710,63720,63696,63698,63691,63706,63701,63736,63728,63725,63730,63728,63695,63697,63744,63743,63713,63681,63752,63717,63723,63693,63721,63689,63674,63705,63767,63672,63672,63725,63730,63681,
22_TECH_FLET_CRC,12_10_13_37_24.csv,18,230400,64,811963,811925,811872,812037,812020,811905,811965,811971,811913,811914,812006,811951,811952,811942,811934,811927,812013,811886,812059,812009,812186,812104,811951,811925,811930,812002,811924,811846,811911,811946,811931,811893,811942,811907,811871,811949,811897,812089,812039,811931,812090,811940,811955,811857,811933,811919,811891,811978,811916,811871,
