19_TECH_ONES_CRC,10_07_15_36_37.csv,320,320,320,2592102,2592448,2592257,2592377,2591493,2591980,2592058,2591837,2592773,2591967,2592246,2591970,2591853,2591309,2591915,2592081,2592227,2591773,2592312,2591333,2591194,2591789,2592105,2591443,2591869,2592316,2591637,2591843,2592381,2591049,2591801,2591484,2591960,2591785,2591773,2591358,2591875,2590807,2592289,2591656,2592493,2591753,2592339,2591635,2591476,2592643,2592429,2592175,2592012,2592267,2591844,2592023,2591897,2591901,2592200,2591953,2592578,2592123,2591494,2592006,2592007,2591417,2591484,2592354,2592507,2592221,2592808,2592248,2593065,2592038,2592378,2592525,2592071,2591806,2591450,2592048,2591781,2592000,2592476,2590879,2591842,2591559,2592604,2592552,2592251,2592378,2592734,2592596,2592220,2591920,2592139,2592906,2591320,2591963,2592467,2591945,2592227,2591286,2591815,2591827,2592070,2592400,2591990,2592967,2592462,2592019,2591814,2592176,2592274,2592012,2591879,2591963,2591323,2591015,2591634,2592207,2592264,2591399,2591918,2591610,2591446,2591952,2592010,2592742,2591782,2591402,2591976,2592297,2591378,2591663,2592352,2591960,2591424,2591880,2591966,2591694,2592667,2592346,2591537,2592175,2591646,2592107,2591822,2591868,2591842,2591339,2591299,2592477,2591394,2591594,
1_TECH_XOR_EXTERNAL,10_07_13_00_21.csv,320,320,320,2337442,2337947,2338104,2338070,2337806,2338285,2338383,2338622,2337510,2338862,2337856,2337782,2337838,2338169,2338137,2337820,2338244,2338660,2338362,2338292,2339115,2338025,2338098,2338349,2337994,2337443,2338078,2337105,2337651,2337505,2337421,2338257,2338280,2338751,2337813,2337689,2338250,2338179,2338724,2338564,2338933,2338102,2337803,2338177,2336748,2338015,2338566,2338171,2338660,2338095,2338020,2338330,2338071,2338270,2337898,2338148,2337788,2338386,2337957,2337868,2338230,2339769,2338329,2338584,2338196,2338889,2338452,2337713,2338740,2339013,2338432,2338268,2338278,2338433,2337783,2338935,2338398,2338509,2337861,2338096,2337181,2338399,2338567,2337963,2337964,2337733,2337988,2338319,2337803,2337750,2338109,2337963,2338042,2337634,2337959,2338434,2338777,2338760,2337694,2337826,2337995,2338173,2337140,2338210,2338575,2337520,2339131,2338463,2337686,2338198,2338685,2338734,2338784,2337921,2338380,2337986,2338015,2337090,2338317,2338057,2337950,2338038,2338037,2337374,2338221,2338188,2339028,2337654,2338523,2337964,2338898,2337742,2338417,2339005,2338506,2338794,2337612,2337749,2338498,2338168,2337804,2338190,2338278,2337856,2338042,2338968,2338402,2337908,2338266,2338108,
20_TECH_TWOS_FLET,10_07_15_45_43.csv,320,320,320,2608157,2607409,2606729,2606631,2607757,2607825,2607492,2607192,2608222,2607304,2607248,2607733,2607882,2606863,2607310,2607138,2606805,2606440,2606101,2606414,2606991,2606617,2606678,2606722,2607532,2607243,2606750,2606603,2606828,2607044,2607713,2606812,2607211,2607083,2606442,2606373,2607360,2606751,2607715,2606557,2606672,2606901,2607060,2606972,2607419,2607733,2606950,2607129,2608567,2607333,2606861,2606843,2607633,2607126,2607594,2607019,2606369,2606679,2607555,2607041,2607028,2607220,2607118,2607078,2606722,2606999,2606823,2607578,2607213,2607083,2607435,2607377,2607143,2607774,2607102,2606244,2607419,2607015,2607255,2607718,2606406,2606094,2607466,2606850,2607123,2606134,2606805,2607308,2607105,2606753,2606659,2607354,2606669,2606839,2607769,2607109,2606801,2607135,2607270,2607319,2607227,2608406,2607525,2607888,2606889,2607723,2606903,2607743,2607218,2607286,2606787,2607271,2606353,2607554,2607545,2606972,2607014,2606819,2607414,2607481,2606802,2607061,2607869,2608017,2607836,2607146,2606924,2606954,2606551,2606036,2607380,2607713,2607724,2607215,2607573,2606874,2607669,2607333,2607736,2607818,2606838,2606517,2606710,2606999,2607466,2607139,2607001,2606846,2607728,2607220,
21_TECH_TWOS_CRC,10_07_15_54_47.csv,320,320,320,2601337,2599886,2599436,2600748,2599809,2600579,2599627,2600605,2599725,2600270,2600026,2600320,2600065,2600436,2600286,2601680,2600000,2600268,2600704,2599825,2599696,2600145,2599676,2599905,2599461,2599671,2599927,2601086,2600256,2599531,2599756,2600167,2599073,2600023,2600237,2600287,2600917,2600323,2599286,2600620,2600149,2599943,2601166,2600286,2600031,2600283,2599945,2599057,2600105,2600101,2599821,2600289,2600718,2599835,2599682,2600168,2599425,2599803,2599701,2599443,2598536,2600219,2600166,2599620,2600277,2600655,2601507,2600188,2600444,2599583,2599533,2600304,2599951,2599770,2600079,2599443,2599635,2600852,2600383,2599559,2600231,2600289,2599495,2599606,2598788,2600108,2599780,2600130,2599177,2599873,2600273,2599538,2599206,2600049,2599275,2600236,2599270,2598862,2599833,2599168,2599671,2599911,2599792,2600290,2600270,2600032,2599597,2599961,2599832,2599163,2599781,2599843,2599533,2600501,2599783,2599823,2600028,2599144,2600099,2599425,2599862,2598968,2599448,2599443,2599423,2599592,2599770,2599928,2600168,2600406,2599943,2600205,2599509,2599799,2599761,2600322,2600828,2599952,2600411,2600880,2599868,2599963,2600374,2600235,2600253,2599726,2599451,2599480,2599693,2600054,
22_TECH_FLET_CRC,10_07_16_04_20.csv,320,320,320,2738722,2739948,2739515,2740385,2739542,2739928,2740101,2739711,2739700,2740282,2740082,2739354,2739274,2739766,2739116,2739150,2739912,2739449,2739220,2739816,2740392,2738982,2741012,2739698,2739314,2739786,2740489,2740272,2739902,2739432,2740330,2738933,2740008,2739065,2739270,2739847,2739378,2738865,2739433,2740345,2739576,2739878,2739417,2740281,2738758,2740466,2739757,2739667,2740406,2739444,2739563,2740134,2739738,2739065,2739858,2739190,2739750,2739622,2740241,2739765,2740790,2740574,2739872,2740635,2739715,2740138,2740312,2739662,2739784,2739471,2739713,2739507,2739347,2739828,2739866,2739828,2739537,2739057,2739892,2740296,2740375,2740539,2739990,2740892,2739628,2739336,2740285,2739466,2739671,2739279,2740364,2739837,2739398,2739550,2739524,2739442,2740180,2739805,2739854,2739422,2740268,2739507,2740741,2740163,2740149,2739765,2740225,2739398,2740520,2739689,2739815,2739878,2739686,2739612,2739902,2739789,2739526,2739306,2740202,2739581,2739963,2739823,2739694,2739361,2738639,2740152,2739732,2739218,2739433,2739899,2740384,2738862,2739947,2739586,2740332,2738865,2739231,2739056,2739264,2739299,2739884,2739231,2740243,2740164,2739614,2739426,2739540,2739126,2739779,2740012,
2_TECH_XOR_INTERMEDIATE,10_07_13_08_39.csv,320,320,320,2365867,2365611,2365596,2365068,2366041,2366161,2365601,2366104,2366031,2365816,2365871,2365814,2365687,2365891,2366219,2365790,2366271,2366342,2365770,2365425,2365601,2365859,2365076,2366642,2365546,2365602,2366315,2366679,2366226,2365727,2366086,2366172,2366101,2366243,2365934,2365692,2365529,2366207,2366560,2365856,2365346,2366232,2366143,2366074,2366180,2366101,2365068,2366222,2366396,2365396,2365737,2365871,2365447,2365663,2366157,2365615,2365079,2365282,2366019,2366177,2366270,2364990,2363617,2364741,2365655,2365688,2365993,2365943,2365966,2365102,2365743,2365656,2365415,2366333,2365479,2365876,2365586,2365965,2365662,2365724,2365829,2366098,2365808,2365968,2365570,2365321,2365660,2365906,2365800,2365435,2366193,2366327,2365355,2365334,2366657,2365969,2365676,2366120,2365393,2366166,2365954,2365763,2366323,2365514,2365497,2365554,2365221,2366452,2365623,2365633,2365745,2365880,2365494,2365522,2366859,2365696,2365321,2365500,2365855,2365695,2365514,2365525,2365975,2365877,2365517,2365918,2365694,2366024,2366154,2366408,2366533,2366073,2365904,2365884,2364952,2365467,2365633,2366174,2366074,2366183,2366208,2365419,2367198,2365837,2365126,2366107,2366005,2366063,2365435,2365633,
3_TECH_XOR_INTERNAL,10_07_13_17_35.csv,320,320,320,2562471,2561137,2561760,2562268,2561956,2562141,2561555,2562230,2561742,2560916,2561861,2561199,2562368,2560662,2560915,2561479,2561059,2561680,2561889,2562130,2562535,2561606,2562028,2561948,2561604,2562247,2561701,2561260,2561599,2561232,2561046,2561842,2561523,2561136,2561201,2560508,2561998,2562054,2561381,2561026,2560526,2561803,2560864,2561576,2561760,2560129,2561758,2561008,2561717,2561426,2561256,2561768,2560694,2560706,2562338,2561870,2560702,2562077,2562068,2561889,2561731,2560770,2560780,2561286,2561025,2561784,2562078,2562246,2561403,2561076,2560835,2561714,2561066,2561907,2560673,2561415,2561169,2561872,2561509,2561748,2561896,2561633,2560818,2561195,2561323,2561841,2561816,2561440,2562432,2560790,2562049,2561290,2562527,2561671,2560937,2561544,2561209,2562052,2562126,2562266,2562297,2561555,2561877,2561800,2562441,2561998,2562358,2561347,2561255,2561099,2561423,2561602,2560292,2561382,2561365,2561287,2560675,2562839,2562322,2561430,2560443,2562496,2561869,2562470,2561212,2562102,2561674,2560321,2561167,2562232,2562228,2561521,2561722,2561337,2561369,2561316,2562606,2562085,2562374,2561091,2561671,2559501,2558400,2560050,2561735,2560419,2561091,2562323,2562078,2562046,
4_TECH_ONES_EXTERNAL,10_07_13_25_51.csv,320,320,320,2339821,2339632,2338984,2339944,2339936,2339857,2339933,2339542,2339870,2339618,2339319,2339713,2339084,2339842,2339745,2339025,2338935,2339304,2338899,2339447,2339242,2340004,2339962,2339867,2339983,2338939,2339771,2339795,2339676,2339222,2338996,2338969,2340414,2340633,2338959,2339733,2338803,2339325,2337897,2339082,2339362,2339618,2339306,2339838,2339430,2339769,2339351,2339959,2339365,2339940,2338699,2340095,2340409,2339640,2339270,2340144,2338959,2340271,2339121,2339330,2339668,2339697,2338774,2339401,2339383,2339913,2339322,2338849,2338384,2338975,2339892,2339572,2339467,2339696,2339117,2339039,2339558,2339784,2339383,2339391,2340021,2338876,2338955,2339140,2338919,2338771,2339066,2339079,2339778,2339021,2339533,2339396,2339459,2339409,2339406,2339206,2339550,2339055,2339327,2339112,2339135,2339180,2339028,2339088,2339515,2339523,2339510,2339767,2339061,2338847,2338157,2338824,2338939,2339392,2339842,2339098,2339757,2338761,2339144,2339850,2340203,2339383,2339753,2339179,2339839,2339584,2338956,2339110,2339103,2339261,2338774,2339649,2338862,2338929,2339993,2339520,2339382,2339517,2339343,2339178,2339403,2338746,2339006,2339339,2339456,2339422,2339248,2339836,2339775,2339708,
5_TECH_ONES_INTERMEDIATE,10_07_13_34_08.csv,320,320,320,2366074,2367794,2366211,2366578,2366303,2367246,2366719,2367707,2367023,2367063,2367065,2366585,2366951,2367198,2366557,2367157,2367602,2367127,2367153,2366295,2366926,2367078,2366026,2367310,2367223,2366433,2366430,2367398,2367274,2366416,2367819,2367344,2367176,2366225,2367019,2367041,2366631,2366734,2367394,2367103,2366772,2366841,2366500,2366557,2367131,2367364,2366752,2367187,2367064,2366832,2366255,2367864,2366909,2366076,2366121,2367567,2366946,2366768,2366510,2366536,2366601,2366690,2366843,2367359,2367145,2367229,2367031,2367447,2367056,2366772,2366877,2368342,2366865,2367114,2367743,2367713,2367644,2367135,2367231,2365911,2367621,2367725,2366840,2366898,2366245,2367428,2367193,2366995,2367423,2366717,2367440,2366837,2366982,2367356,2366903,2367217,2367791,2367473,2367557,2367399,2366518,2367495,2366810,2366787,2367378,2367825,2366291,2367229,2367758,2366973,2368006,2366784,2366575,2366606,2367196,2366590,2366155,2366939,2367357,2367981,2366884,2367360,2367751,2366923,2367343,2367085,2366243,2365920,2366537,2367066,2366268,2367210,2366419,2367827,2366426,2366142,2367064,2366668,2366185,2367171,2367105,2367001,2366525,2368468,2366608,2366356,2368093,2366444,2366799,2366667,
6_TECH_ONES_INTERNAL,10_07_13_43_04.csv,320,320,320,2556202,2557706,2556495,2557078,2556081,2557091,2556297,2556586,2556853,2557175,2556736,2557182,2557478,2557960,2557491,2556623,2556530,2557277,2556588,2556104,2556600,2556975,2557126,2557130,2557095,2557685,2556551,2557215,2557196,2556931,2557033,2555914,2556664,2557168,2557340,2557353,2557815,2557173,2556867,2557446,2556498,2557540,2557131,2556865,2557288,2557548,2557473,2556960,2557230,2557095,2556508,2556505,2556324,2557199,2556795,2556792,2557835,2556828,2556846,2556099,2556521,2556278,2555994,2556988,2557435,2556782,2557039,2556869,2557299,2555727,2556985,2557035,2557423,2557617,2557366,2557173,2556503,2557987,2557192,2557269,2558079,2556510,2557244,2556000,2556478,2556824,2556835,2557701,2557164,2556998,2557575,2556846,2556922,2557779,2557846,2556990,2556693,2557143,2557161,2557576,2557422,2557188,2557212,2557347,2556976,2557267,2557650,2557362,2556915,2556720,2557867,2555733,2556868,2557357,2556419,2557692,2556202,2556653,2557046,2557001,2556633,2556844,2556612,2556897,2557266,2556697,2557337,2557004,2557093,2557388,2557388,2556970,2557505,2557598,2557270,2557466,2557284,2555833,2557222,2557014,2557268,2557179,2557654,2556762,2557028,2556733,2557027,2557304,2557350,2557955,
7_TECH_TWOS_EXTERNAL,10_07_13_51_23.csv,320,320,320,2340129,2340044,2340135,2340331,2339790,2340046,2340057,2339123,2340105,2339960,2339959,2340068,2339851,2339539,2339317,2340279,2339585,2339502,2339493,2338979,2339936,2339391,2339296,2339520,2340854,2339843,2339911,2339895,2339791,2340353,2339525,2339683,2340160,2339238,2339833,2339270,2339838,2340000,2340109,2340179,2339322,2339765,2339537,2339853,2339915,2340076,2340079,2339962,2339125,2339976,2338891,2339851,2340319,2339307,2339672,2339284,2339617,2340130,2340072,2340356,2340264,2339929,2339048,2339425,2339604,2339426,2339723,2339568,2339524,2338908,2339832,2339283,2339761,2339223,2339371,2339264,2339790,2339277,2339886,2339225,2339970,2339486,2339364,2339349,2339729,2340237,2339321,2338943,2340135,2339870,2339774,2339423,2340002,2340009,2339779,2339256,2339152,2339735,2339950,2339242,2340066,2339053,2339590,2339881,2340532,2339751,2340287,2339976,2339766,2339898,2340371,2340375,2339747,2339450,2340238,2340022,2339881,2339074,2339635,2339223,2338934,2339623,2339439,2339900,2339291,2339542,2340166,2339670,2339657,2339492,2339631,2339871,2340330,2339630,2340403,2339612,2340075,2340373,2340118,2339442,2339570,2339747,2339544,2339301,2340226,2339418,2339501,2339797,2339162,2339577,
